meanfreq,sd,meanfun,minfun,maxfun,label
0.170118982,0.042934239,0.171341821,0.040609137,0.219178082,female
0.190074261,0.033921133,0.170971668,0.015779093,0.246153846,female
0.184568153,0.034824528,0.161185466,0.034557235,0.207792208,female
0.185224861,0.030269696,0.164927154,0.024279211,0.207792208,female
0.184946027,0.038127842,0.161564345,0.015920398,0.225352113,female
0.183852561,0.037216851,0.165730025,0.02680067,0.231884058,female
0.186660773,0.028007068,0.177577808,0.033755274,0.266666667,female
0.193390985,0.035188933,0.1822169,0.020151134,0.262295082,female
0.191173549,0.033622061,0.184621486,0.024502297,0.275862069,female
0.189056909,0.032325925,0.171353486,0.016309888,0.231884058,female
0.1870272,0.033104761,0.176057361,0.017112299,0.275862069,female
0.190584259,0.029533772,0.169934066,0.017857143,0.242424242,female
0.187009289,0.041171786,0.181209724,0.049230769,0.231884058,female
0.189954108,0.03720486,0.182078915,0.02349486,0.275862069,female
0.189418354,0.033955455,0.164171599,0.016309888,0.253968254,female
0.191221669,0.033429883,0.181687414,0.016511868,0.231884058,female
0.188686654,0.030088809,0.176681608,0.125,0.219178082,female
0.189177184,0.035923632,0.172327902,0.018099548,0.222222222,female
0.187128281,0.033284487,0.172721043,0.015857284,0.258064516,female
0.187340431,0.034938317,0.180918809,0.016243655,0.25,female
0.18970823,0.036368089,0.169862087,0.029520295,0.246153846,female
0.185421947,0.027194133,0.1691086,0.016895459,0.235294118,female
0.188305003,0.035853565,0.175791075,0.028119508,0.235294118,female
0.185928218,0.031972045,0.159956519,0.016477858,0.231884058,female
0.190361068,0.034508799,0.161403939,0.019002375,0.246153846,female
0.185801717,0.032657446,0.160462185,0.01814059,0.219178082,female
0.183106973,0.033228387,0.167326447,0.020304569,0.253968254,female
0.181895083,0.03289634,0.172150917,0.017817372,0.266666667,female
0.191078812,0.033467058,0.173093032,0.015686275,0.225352113,female
0.192780102,0.03401863,0.167782977,0.016080402,0.242424242,female
0.187154459,0.034393954,0.169441595,0.029906542,0.262295082,female
0.190165893,0.031890558,0.17189023,0.020151134,0.246153846,female
0.191504402,0.03507838,0.180799021,0.028268551,0.275862069,female
0.191832248,0.042053803,0.179635296,0.06557377,0.253968254,female
0.194471443,0.028986915,0.171801472,0.018691589,0.258064516,female
0.185135661,0.040796785,0.177538734,0.017278618,0.25,female
0.180866435,0.032390831,0.177221131,0.017897092,0.25,female
0.183527368,0.028682242,0.17328982,0.034042553,0.231884058,female
0.187763583,0.031560318,0.168761135,0.015936255,0.25,female
0.183570922,0.039093767,0.186825186,0.079207921,0.246153846,female
0.184307426,0.029528443,0.166571314,0.01911589,0.25,female
0.183731622,0.036971142,0.158411774,0.016,0.242424242,female
0.184144139,0.035200739,0.156771186,0.017563117,0.242424242,female
0.186874447,0.037331445,0.177471935,0.018390805,0.266666667,female
0.181815358,0.037090418,0.170029516,0.022503516,0.228571429,female
0.191414983,0.037201499,0.168758811,0.016967126,0.275862069,female
0.198401796,0.032806611,0.170552599,0.018539977,0.228571429,female
0.186401507,0.032411954,0.180671416,0.026272578,0.25,female
0.191922831,0.041926988,0.170937791,0.025641026,0.23880597,female
0.186832525,0.027471913,0.172789871,0.02349486,0.271186441,female
0.197305772,0.021781991,0.185433702,0.038834951,0.228571429,female
0.18925004,0.034072749,0.170285666,0.033542977,0.258064516,female
0.188018666,0.027562821,0.168344304,0.017167382,0.23880597,female
0.187644344,0.037412008,0.161196081,0.015670911,0.231884058,female
0.180852714,0.043309471,0.176607249,0.016460905,0.271186441,female
0.184779552,0.028731845,0.165488664,0.016243655,0.262295082,female
0.1873453,0.031207714,0.151647399,0.016145308,0.266666667,female
0.189567466,0.038096668,0.173298507,0.017410229,0.271186441,female
0.18355065,0.033171854,0.177953383,0.060377358,0.246153846,female
0.189283042,0.037183418,0.165715976,0.016129032,0.266666667,female
0.191929021,0.030627215,0.166840027,0.029795158,0.225352113,female
0.186319651,0.036377403,0.173818981,0.017316017,0.266666667,female
0.186823415,0.035517864,0.177238312,0.034408602,0.246153846,female
0.182894613,0.033630306,0.171047125,0.025157233,0.258064516,female
0.181308458,0.03751284,0.175215415,0.019875776,0.23880597,female
0.185120342,0.041637777,0.189023449,0.111111111,0.258064516,female
0.190998295,0.039962125,0.186402166,0.018099548,0.275862069,female
0.193185696,0.03362969,0.190417331,0.096385542,0.271186441,female
0.185433437,0.027872502,0.163497441,0.039900249,0.225352113,female
0.198801928,0.037381057,0.191880756,0.049079755,0.228571429,female
0.192037631,0.03299881,0.188744752,0.087431694,0.242424242,female
0.193316903,0.036189753,0.185904953,0.031809145,0.271186441,female
0.191786002,0.035776791,0.173011795,0.015779093,0.23880597,female
0.180395779,0.03860987,0.169672561,0.015984016,0.23880597,female
0.1929573,0.036070207,0.180490342,0.025723473,0.262295082,female
0.187567148,0.033257007,0.180885692,0.022857143,0.235294118,female
0.189139373,0.041281186,0.174858812,0.018979834,0.228571429,female
0.193135576,0.034317668,0.161904095,0.016684046,0.25,female
0.195470072,0.045159049,0.167883338,0.023255814,0.246153846,female
0.194838817,0.053063819,0.152994525,0.047384008,0.279069767,female
0.193274273,0.045981454,0.164968093,0.047761194,0.266666667,female
0.179755017,0.057453113,0.149034349,0.047384008,0.277456647,female
0.203086748,0.050004894,0.143629842,0.047244094,0.277456647,female
0.180709738,0.043348347,0.1429838,0.047105005,0.279069767,female
0.185590297,0.055952754,0.150058408,0.047151277,0.277456647,female
0.160934429,0.067288941,0.161901866,0.047058824,0.279069767,female
0.180561524,0.065596634,0.141001331,0.046920821,0.279069767,female
0.178587011,0.044652226,0.155340155,0.049844237,0.279069767,female
0.190331164,0.046809933,0.148003766,0.046966732,0.279069767,female
0.189753951,0.043341652,0.145676318,0.046920821,0.274285714,female
0.169863389,0.053348364,0.140055365,0.049079755,0.279069767,female
0.194338407,0.045573839,0.143626558,0.046966732,0.279069767,female
0.185102314,0.047233301,0.153339164,0.048730964,0.277456647,female
0.163750015,0.062138439,0.141644503,0.047151277,0.277456647,female
0.158723987,0.07452995,0.145320653,0.048484848,0.272727273,female
0.191305827,0.044829587,0.139455245,0.04729064,0.277456647,female
0.173801083,0.05529818,0.137393701,0.047571853,0.275862069,female
0.190493803,0.044590085,0.145604034,0.047808765,0.275862069,female
0.199900983,0.061569147,0.164026448,0.047666336,0.277456647,female
0.168873089,0.061769469,0.135782395,0.047105005,0.268156425,female
0.174468009,0.063351553,0.150416229,0.047105005,0.279069767,female
0.211902102,0.060431647,0.1554513,0.047761194,0.279069767,female
0.192090408,0.050122602,0.14084951,0.048681542,0.279069767,female
0.205179994,0.037920798,0.151647129,0.048048048,0.279069767,female
0.197103599,0.046722578,0.159288911,0.047151277,0.279069767,female
0.179855479,0.050884823,0.141465936,0.047151277,0.272727273,female
0.212057895,0.044963377,0.152778655,0.04729064,0.279069767,female
0.198008914,0.033141405,0.156369098,0.047666336,0.274285714,female
0.186863526,0.044401964,0.144735458,0.047337278,0.279069767,female
0.182312372,0.039541111,0.134339122,0.047666336,0.262295082,female
0.184853085,0.079328731,0.154314708,0.05510907,0.271186441,female
0.187259682,0.038534444,0.148509188,0.049638056,0.275862069,female
0.220023443,0.047350951,0.16150945,0.053097345,0.277456647,female
0.204051736,0.049857134,0.1595435,0.050526316,0.277456647,female
0.189495767,0.043427451,0.150130659,0.046966732,0.279069767,female
0.201001923,0.042666776,0.157768252,0.047151277,0.279069767,female
0.166054207,0.053910218,0.143099461,0.047666336,0.277456647,female
0.202306162,0.046729777,0.151699878,0.04719764,0.277456647,female
0.177583117,0.03883093,0.146794809,0.048,0.275862069,female
0.187030584,0.043738445,0.133694379,0.047384008,0.269662921,female
0.18051327,0.07946658,0.143075069,0.047856431,0.277456647,female
0.181741361,0.037860102,0.149591988,0.048780488,0.279069767,female
0.179513903,0.037889903,0.130952618,0.046920821,0.277456647,female
0.190810773,0.040933758,0.147888196,0.047012733,0.277456647,female
0.193120769,0.043548745,0.152384897,0.04729064,0.277456647,female
0.173024838,0.066787768,0.152430589,0.047012733,0.275862069,female
0.20023175,0.065371843,0.163741212,0.047713718,0.272727273,female
0.206318834,0.042537684,0.169108064,0.04729064,0.279069767,female
0.187251562,0.054539754,0.141280629,0.047384008,0.277456647,female
0.134672887,0.070309828,0.152537795,0.04743083,0.279069767,female
0.205159419,0.03954327,0.154735642,0.047105005,0.277456647,female
0.194693507,0.037831261,0.144878546,0.047761194,0.268156425,female
0.178734545,0.050138423,0.154840542,0.047713718,0.279069767,female
0.196899113,0.049470832,0.157693181,0.046920821,0.274285714,female
0.189529463,0.040754465,0.142143138,0.047524752,0.274285714,female
0.15186193,0.068629661,0.159553025,0.049180328,0.272727273,female
0.205296017,0.043704617,0.162322317,0.047384008,0.271186441,female
0.175580895,0.061414409,0.149722172,0.048830112,0.279069767,female
0.166966294,0.03464406,0.142839233,0.047012733,0.268156425,female
0.164179934,0.09186905,0.201400303,0.027923211,0.275862069,female
0.132305629,0.085839317,0.198033753,0.048484848,0.271186441,female
0.146526322,0.085999545,0.196802377,0.020025031,0.275862069,female
0.115789285,0.081102589,0.200909874,0.075829384,0.258064516,female
0.138592214,0.079769927,0.185232925,0.056537102,0.271186441,female
0.174879769,0.090505656,0.205049684,0.036781609,0.275862069,female
0.210423884,0.043686419,0.148035869,0.019975031,0.266666667,female
0.213026391,0.045511068,0.130560651,0.015732547,0.271186441,female
0.211406724,0.048319933,0.155632079,0.015857284,0.275862069,female
0.235684653,0.038213401,0.147401893,0.015904573,0.271186441,female
0.204464415,0.043574602,0.144487934,0.016393443,0.262295082,female
0.229987028,0.043187177,0.129881131,0.015968064,0.266666667,female
0.224571923,0.040850415,0.156312709,0.015888779,0.275862069,female
0.217966998,0.042504254,0.143295372,0.016032064,0.271186441,female
0.201866675,0.044052582,0.161074809,0.015920398,0.275862069,female
0.207709318,0.042005525,0.165952214,0.016718913,0.275862069,female
0.114828111,0.084428071,0.191768226,0.16,0.275862069,female
0.12295648,0.082141904,0.166807217,0.015857284,0.275862069,female
0.128304909,0.081829284,0.200131283,0.029906542,0.271186441,female
0.118338679,0.087454457,0.17455547,0.031007752,0.275862069,female
0.127114906,0.087621363,0.198996664,0.024096386,0.25,female
0.143132973,0.088920179,0.164229066,0.021592443,0.266666667,female
0.110502983,0.080766112,0.186251707,0.044817927,0.258064516,female
0.139254029,0.083980114,0.19357568,0.034482759,0.262295082,female
0.111153595,0.072246819,0.160143744,0.035164835,0.266666667,female
0.222930326,0.031245051,0.165217783,0.047058824,0.277456647,female
0.218169819,0.040306049,0.197124746,0.048144433,0.279069767,female
0.223278784,0.042489377,0.192253889,0.049638056,0.279069767,female
0.215388321,0.036483419,0.200699446,0.058608059,0.279069767,female
0.225229966,0.036419903,0.174219187,0.047619048,0.275862069,female
0.211237578,0.033338308,0.171062339,0.047524752,0.275862069,female
0.227536743,0.039723897,0.181804161,0.047713718,0.279069767,female
0.227683168,0.033163319,0.181120641,0.048338369,0.271186441,female
0.222548873,0.029793229,0.178897809,0.047761194,0.277456647,female
0.214581896,0.032225084,0.175978154,0.047761194,0.271186441,female
0.216808914,0.040453524,0.176908583,0.048387097,0.268156425,female
0.21847797,0.042912811,0.187587453,0.048096192,0.275862069,female
0.195366938,0.052070681,0.172325461,0.048879837,0.275862069,female
0.230790543,0.034518481,0.188669158,0.048632219,0.275862069,female
0.229938254,0.03619574,0.196619191,0.047244094,0.277456647,female
0.221970733,0.043472376,0.173613844,0.048435923,0.279069767,female
0.227550491,0.034004852,0.198825275,0.046966732,0.279069767,female
0.219501983,0.034952129,0.184217157,0.047761194,0.277456647,female
0.218647391,0.033345799,0.187419493,0.048096192,0.274285714,female
0.222227856,0.04341729,0.165079236,0.048387097,0.279069767,female
0.226664143,0.035608723,0.18529858,0.047477745,0.279069767,female
0.219184633,0.031278286,0.182605789,0.047384008,0.277456647,female
0.235652844,0.037056869,0.183226741,0.047856431,0.279069767,female
0.212134624,0.032598871,0.173435467,0.049586777,0.255319149,female
0.217904782,0.033279778,0.181026297,0.051391863,0.279069767,female
0.226650315,0.037314061,0.19356171,0.047384008,0.277456647,female
0.211401313,0.044609028,0.16896376,0.048435923,0.279069767,female
0.219425186,0.037712807,0.179508175,0.04743083,0.271186441,female
0.2219837,0.033770681,0.191292171,0.049535604,0.272727273,female
0.212030757,0.03482229,0.189001677,0.049586777,0.279069767,female
0.225683966,0.034230399,0.190573195,0.047337278,0.277456647,female
0.209008272,0.042727511,0.187478957,0.050473186,0.277456647,female
0.226640031,0.046017846,0.17432598,0.04729064,0.279069767,female
0.216473486,0.058323352,0.173047768,0.048387097,0.275862069,female
0.199537462,0.061505573,0.183935826,0.049844237,0.279069767,female
0.209175822,0.055388693,0.161557275,0.048,0.272727273,female
0.219691273,0.031192546,0.184824677,0.04743083,0.271186441,female
0.219218722,0.036296406,0.183481094,0.047058824,0.279069767,female
0.211588338,0.040640238,0.153023882,0.052287582,0.271186441,female
0.206963676,0.055694766,0.181607642,0.048582996,0.277456647,female
0.219733825,0.033701829,0.179655249,0.047244094,0.279069767,female
0.224958019,0.030206365,0.175636627,0.047808765,0.271186441,female
0.229328819,0.038242394,0.194431165,0.049382716,0.279069767,female
0.21781586,0.038142858,0.154483193,0.047524752,0.279069767,female
0.21563375,0.039019277,0.182145954,0.048048048,0.277456647,female
0.223532436,0.041782433,0.179013978,0.050526316,0.279069767,female
0.227945965,0.042246116,0.17971545,0.049947971,0.277456647,female
0.232794294,0.038225078,0.185198887,0.051118211,0.277456647,female
0.215536303,0.039200881,0.174002055,0.047856431,0.274285714,female
0.215310828,0.033859603,0.188925174,0.050901379,0.277456647,female
0.223748188,0.03971294,0.174687383,0.048096192,0.277456647,female
0.227806929,0.035062986,0.189972446,0.047384008,0.269662921,female
0.223672002,0.038012989,0.184853233,0.048484848,0.279069767,female
0.224133754,0.059647898,0.196132077,0.051779935,0.279069767,female
0.217978586,0.044916029,0.175742693,0.048632219,0.272727273,female
0.219379008,0.054665158,0.161697073,0.051336898,0.268156425,female
0.2134508,0.043488453,0.181084565,0.047619048,0.268156425,female
0.211927783,0.050643858,0.189264485,0.047058824,0.274285714,female
0.219100411,0.038713493,0.171770251,0.047384008,0.274285714,female
0.230981456,0.03858591,0.174557501,0.04719764,0.279069767,female
0.241380982,0.034486734,0.162343349,0.048929664,0.277456647,female
0.23689484,0.034508631,0.184080392,0.052516411,0.277456647,female
0.227438751,0.035454952,0.159267031,0.048681542,0.279069767,female
0.229041312,0.043024574,0.175148267,0.047619048,0.272727273,female
0.242639127,0.031307596,0.162929041,0.047856431,0.277456647,female
0.234023328,0.035241765,0.168160458,0.047012733,0.277456647,female
0.231254419,0.04381445,0.17756384,0.048681542,0.275862069,female
0.240723722,0.03776555,0.176911801,0.048533873,0.279069767,female
0.238363862,0.033958351,0.180283842,0.046920821,0.275862069,female
0.242081615,0.04266722,0.17970137,0.047151277,0.279069767,female
0.234879939,0.034471977,0.18359419,0.047952048,0.277456647,female
0.247040684,0.03804082,0.191864373,0.048830112,0.279069767,female
0.22303131,0.035831877,0.17793552,0.050420168,0.274285714,female
0.235686019,0.038505756,0.17575911,0.047105005,0.279069767,female
0.232222065,0.036569625,0.182947689,0.051502146,0.279069767,female
0.226452461,0.031232913,0.196945184,0.051227321,0.279069767,female
0.231644001,0.035353834,0.192178605,0.054982818,0.275862069,female
0.225668322,0.033965821,0.175208557,0.047571853,0.274285714,female
